n_blemishes,blemish_area,area_ratio,mean_darkness,max_darkness,mean_brightness,mean_aspect_ratio,mean_solidity,skeleton_length,blemish_dispersion,gran_small,gran_medium,gran_large,gran_coalesced,dark_lesion_peak,pale_patch_energy,max_lesion_ratio,consolidated_ratio,n_large_lesions,n_lesions_split,label,image
140,3163,3.2458003673716505,161.55927916534935,223.0,93.44072083465065,1.741202247987702,0.7540951299143751,1373,108.1538949416465,0.006497918770582662,0.007549328467238468,0.006663032790002372,0.006055736746360441,12.0,0.01348466035225263,0.42175907397715734,0.0,0,0,unripe,IMG20200713150542.jpg
211,7215,8.184819230638336,163.44449064449066,238.0,91.55550935550936,1.7271023084680397,0.6953372883336175,2606,100.66708196434116,0.007249903852591621,0.008779720893360123,0.00828475915102005,0.0075153129623166705,14.0,0.016082831131340805,0.7816133679708681,0.0,0,0,unripe,IMG20200714165830.jpg
226,8256,8.232619361014718,159.2670784883721,223.0,95.73292151162791,1.5791334209611403,0.6895551527708054,2761,111.89672651381177,0.007638268102901485,0.009709679412429485,0.009430628778973597,0.007178593187504353,15.0,0.016509896208493368,1.0569981253240797,1.0569981253240797,1,6,unripe,IMG20200714170119.jpg
81,2796,2.9485584122498047,146.7771816881259,220.0,108.22281831187411,1.8912813705480072,0.6948732344074419,1047,139.26737554117037,0.004237234513740957,0.004485491072813239,0.004501991883586159,0.00440815644588251,8.0,0.008465039992754532,0.5072448484592833,0.0,0,0,fully_ripe,IMG20200717083337.jpg
69,2632,2.8369405880831247,139.45744680851064,215.0,115.54255319148936,1.5881734643988914,0.6902270921982147,760,123.1648239198979,0.004576783718574953,0.005017482547041408,0.004596312095589292,0.0039974841363638654,9.0,0.008798252421603288,0.8094765887729585,0.0,0,0,fully_ripe,IMG20200717083346.jpg
66,2375,2.5384779820436085,147.61978947368422,226.0,107.38021052631579,1.5666460285231982,0.744042897825926,754,105.71979149577203,0.004762048470521171,0.004930169588143082,0.0041057012800845005,0.0037347534139778177,9.0,0.00900531482366354,0.5707567336468576,0.0,0,0,fully_ripe,IMG20200717083356.jpg
47,5943,6.28483201319783,155.03735487127713,224.0,99.96264512872287,2.4344925596767815,0.715578933976333,1076,138.84564292517575,0.0043050953104034305,0.004743737365505948,0.004553384048599399,0.0048511895319775945,9.0,0.008341663882904924,2.6501411787100393,3.6896817927052377,2,5,fully_ripe,IMG20200717083401.jpg
83,9174,9.076159005916223,162.5502507085241,239.0,92.44974929147591,1.8292647005457499,0.6842079136862869,1903,112.63421039835342,0.005541866522029774,0.007260166774717564,0.0065454401551277245,0.006138959273929007,13.0,0.010836127719652732,7.317121430974099,7.317121430974099,1,14,fully_ripe,IMG20200717083408.jpg
112,3743,3.7425508938927328,157.62596847448572,221.0,97.3740315255143,1.6202754943339575,0.6894907663515858,1312,148.02922246657909,0.005192318098298793,0.005882745050986037,0.005816360860226185,0.004746763721686732,11.0,0.010563948012513008,0.39495260568731755,0.0,0,0,fully_ripe,IMG20200717083420.jpg
94,7750,7.575313275858699,151.16309677419355,229.0,103.83690322580645,1.839432270105273,0.7353443137592264,1399,110.59948865119377,0.005435826315747107,0.0063386541643811346,0.006205796298149,0.006091950982883721,11.0,0.011080330711057906,2.8942584012667876,4.343831251344008,2,11,fully_ripe,IMG20200717083440.jpg
73,2204,2.379178945777605,148.60753176043556,232.0,106.39246823956442,1.8756477393377504,0.6744328293585834,872,106.5780229397067,0.005161703270640812,0.005557598105360434,0.00461413059237966,0.0043583567909066066,10.0,0.010044646117133987,0.38969310318771117,0.0,0,0,fully_ripe,IMG20200717083454.jpg
90,2298,2.5546674374395515,152.10443864229765,235.0,102.89556135770235,1.6894837441823052,0.719957418682819,825,103.72531604268299,0.0053596616795306825,0.005640287531418912,0.004676472659033487,0.0036288231566680915,10.0,0.010058847725053803,0.36685824819628027,0.0,0,0,fully_ripe,IMG20200717083502.jpg
92,7529,7.6874380992250275,156.501261787754,228.0,98.49873821224598,1.6664209003991899,0.6585842548170716,1502,104.75562629671836,0.0063657871075813695,0.007674324694702926,0.0058893400834332844,0.005591515647294664,12.0,0.011251461243683293,1.9634670560246685,3.4980957534792063,2,13,fully_ripe,IMG20200717083511.jpg
78,8255,8.655852530696558,145.70066626287098,230.0,109.29933373712902,1.8022163633001484,0.6805500216227309,1748,119.35097941987179,0.006639432922976781,0.008245372617689924,0.007058198506153293,0.006213430228386378,15.0,0.012646564356116049,2.1422055384873495,5.2427937799494595,3,21,fully_ripe,IMG20200717083519.jpg
40,862,0.9853906124968564,159.40719257540604,215.0,95.59280742459397,1.8335933642674855,0.7468658601936478,352,121.9462131350352,0.004319651910239392,0.00408716768675508,0.0035799253055894386,0.0030238639272440037,8.0,0.007948306554611602,0.21948375591577313,0.0,0,0,fully_ripe,IMG20200717083535.jpg
103,7348,7.654485603566815,151.66303756124114,236.0,103.33696243875885,1.743415524363103,0.6383975235034558,1649,123.51176766870799,0.005773769985514102,0.007127380307512813,0.006372242634292771,0.005269990824781096,13.0,0.009934564266975176,1.008375348972874,1.008375348972874,1,2,fully_ripe,IMG20200717083623.jpg
89,7556,7.263848032147045,159.62797776601377,231.0,95.37202223398624,1.5248947735318168,0.7055925007221377,1376,139.0229139733713,0.005977166971843437,0.006926249763907409,0.006299572375526898,0.005565300854532655,13.0,0.010059523607562654,2.234142777489377,3.448309011555248,2,8,fully_ripe,IMG20200717083656.jpg
91,8471,8.628909035346847,152.21520481643253,234.0,102.78479518356747,1.7149178820039224,0.7047075142823331,1420,125.11389283647321,0.005864456814609311,0.007067771592695345,0.006419676152013214,0.006046853497434425,12.0,0.010042483327241461,3.288173576449017,4.405622899052664,2,9,fully_ripe,IMG20200717083701.jpg
51,3431,3.5076419772018608,145.72544447682893,225.0,109.27455552317109,1.8845139336121726,0.7388897986419717,724,153.8524452910211,0.0047945250788553415,0.005078414333580901,0.004876512584280249,0.00481088248825063,9.0,0.009170172183784315,1.2503194806522517,2.2777692582937177,2,10,fully_ripe,IMG20200717083707.jpg
64,2591,3.406028578564762,136.26900810497878,227.0,118.73099189502123,1.5948457345794291,0.7371604317297062,672,127.34837427416208,0.0054686269612418325,0.00604187883300972,0.00511096315851471,0.004926512151573571,10.0,0.010650215575181185,1.375031220833169,1.375031220833169,1,3,fully_ripe,IMG20200717083744.jpg
74,2897,3.847992986743883,141.89333793579564,224.0,113.10666206420434,1.5761865120130445,0.7144686815494709,811,107.74024003554939,0.00558372699556671,0.0057185331960268645,0.005227751116917293,0.004455011555933374,10.0,0.01080205001268366,1.7054963738278033,1.7054963738278033,1,5,fully_ripe,IMG20200717083802.jpg
88,2276,2.3888241653284634,122.12829525483303,219.0,132.87170474516697,1.6315000404479727,0.7022071492370736,779,122.9809599003856,0.0056291181522936115,0.005508643836639792,0.005018144205739015,0.004463023913554843,10.0,0.010551854273411664,0.33166451504560385,0.0,0,0,fully_ripe,IMG20200717083842.jpg
94,1898,1.9224925551526446,143.93308746048473,225.0,111.06691253951529,1.552611390144311,0.7524772728954343,659,128.2420808121569,0.005159456972019609,0.005146944623523294,0.0043481801285633875,0.004329987571067161,9.0,0.009897108773619044,0.41731661365800293,0.0,0,0,fully_ripe,IMG20200717083846.jpg
77,8727,9.415255151580537,149.6647186891257,234.0,105.3352813108743,1.5140161143806883,0.6516959705694484,1692,101.42713394446534,0.009251288820631285,0.010271895142780384,0.008759918683192338,0.008057937167746592,21.0,0.017445924534448584,3.3336929550113283,3.3336929550113283,1,10,fully_ripe,IMG20200717083900.jpg
193,6419,5.681385695193082,153.0615360648076,236.0,101.9384639351924,1.6860622432609464,0.72140780772314,2071,118.63239068525714,0.0061347074078297046,0.007437488860461917,0.007210697844010195,0.0061366164231197,12.0,0.011911665350313851,1.0098864430932089,1.0098864430932089,1,4,fully_ripe,IMG20200717083943.jpg
144,5280,4.945163012428468,150.77159090909092,220.0,104.2284090909091,1.6492417266128554,0.7407027265229496,1617,118.53107754740287,0.005813835401071856,0.0068637275929187645,0.006798754380136633,0.005730938543384311,11.0,0.011507788062448477,0.9974618576205149,0.0,0,0,fully_ripe,IMG20200717083947.jpg
88,4671,4.447554844606947,142.69128666238493,217.0,112.30871333761507,1.6464280311011494,0.7020902188186938,1048,134.86211462895284,0.005732919310320106,0.006248655769437573,0.00562530618585033,0.005047249704269275,11.0,0.0108097794267006,1.1378351614868982,1.1378351614868982,1,3,fully_ripe,IMG20200717084008.jpg
103,5037,4.853957271299303,153.302561048243,223.0,101.697438951757,1.7621260048910947,0.7063287576661273,1201,133.53936239679624,0.005216576999014232,0.005914947335960915,0.006077257974336779,0.005053548339188044,10.0,0.00974997548334653,1.4763276830713783,1.4763276830713783,1,10,fully_ripe,IMG20200717084015.jpg
57,9787,8.887335070784488,149.4471237355676,230.0,105.55287626443241,1.6463186720090868,0.7414400773882985,1363,119.87388771953722,0.0067667650771249905,0.008419213239812238,0.00787141223370018,0.006387082679207366,15.0,0.012780575303230452,4.60848324146636,6.104991691109032,2,22,fully_ripe,IMG20200717084021.jpg
111,4881,4.81251787069994,151.98832206515058,234.0,103.01167793484942,1.633435542311124,0.7038467535952767,1435,124.31472739654326,0.005833924431805989,0.0058836482346406715,0.00529311041139487,0.005327716012901124,11.0,0.011047383961521665,1.0628752846987368,1.0628752846987368,1,6,fully_ripe,IMG20200717084028.jpg
99,4668,4.477354255788525,149.87853470437017,225.0,105.12146529562982,1.5058557522539218,0.7428987232665432,920,113.29669309328249,0.005553756348786325,0.006417074685386441,0.005759053990872568,0.005078352006842753,11.0,0.010625864418548405,1.5845306834967103,1.5845306834967103,1,7,fully_ripe,IMG20200717084032.jpg
55,2757,2.844555415695095,138.53717809212912,218.0,116.46282190787088,1.7380770266492633,0.6794843931646475,762,101.4154999533074,0.005256015449658124,0.004815394307369056,0.0042807416191957045,0.0037678974522063636,9.0,0.00962844187219883,0.5684983801407317,0.0,0,0,fully_ripe,IMG20200717084053.jpg
134,6856,6.306397461251898,147.15942240373394,233.0,107.84057759626604,1.5812479379724065,0.6791067710615026,1726,125.52719916165229,0.006309102862043497,0.006112798980604981,0.005807449411259699,0.005217563822659175,12.0,0.011221822123505153,0.9198362691440923,0.0,0,0,fully_ripe,IMG20200717084058.jpg
144,8031,6.725849001298104,146.12875108952807,227.0,108.87124891047192,1.5948013610093956,0.6826725122416409,1824,131.75585723416236,0.005981915231651054,0.006622214230527016,0.005776649087674094,0.00556133311328803,12.0,0.010791021823075364,0.51756626606926,0.0,0,0,fully_ripe,IMG20200717084102.jpg
127,7630,7.111898215034721,158.26710353866318,233.0,96.73289646133682,1.7739652678382876,0.6371765168406254,1967,135.7126669866355,0.005464170475012953,0.006071239606435854,0.006149097099808371,0.006020467748081664,12.0,0.009882747711565401,0.9917509437479609,0.0,0,0,fully_ripe,IMG20200717084106.jpg
51,3883,3.6428283283142417,137.04841617306207,220.0,117.95158382693793,1.6666113129126907,0.7488719058253804,702,139.95134728361964,0.004838194319128118,0.004865419003528724,0.004857545919120982,0.004462272933715435,9.0,0.008960379438520317,1.9091309935924499,1.9091309935924499,1,1,fully_ripe,IMG20200717084113.jpg
68,1834,2.105408166779552,141.74591057797164,212.0,113.25408942202836,1.593268778164107,0.7520644121633008,590,126.22558287373691,0.005371813857733798,0.0053954939034011684,0.005091975143155106,0.004656775520595225,10.0,0.010417419329715148,0.8621382405951166,0.0,0,0,fully_ripe,IMG20200717084205.jpg
66,6079,6.783992500669584,136.1455831551242,216.0,118.8544168448758,1.6528295167860636,0.7104665088249376,1366,101.35967980789235,0.0057813465534414825,0.006080295701889361,0.0056325940786099305,0.005500165426406255,11.0,0.010444533138672843,4.625703062226587,4.625703062226587,1,11,fully_ripe,IMG20200717084209.jpg
102,8420,8.566138319734673,152.15890736342044,222.0,102.84109263657957,1.5156176605119192,0.693875632553584,1818,119.84888345624893,0.006230966963056409,0.006326837813889264,0.006244332229402228,0.006401324238568807,13.0,0.011199175582496208,2.877083036604472,2.877083036604472,1,5,fully_ripe,IMG20200717084214.jpg
117,2504,2.669936557018713,144.3718051118211,213.0,110.62819488817891,1.6570487596760035,0.7471520733011485,1022,112.97526409199995,0.006008151727930069,0.006851507463357471,0.006236165949026089,0.005393102914781098,11.0,0.012485043492259621,0.5192728048195341,0.0,0,0,fully_ripe,IMG20200717084220.jpg
103,5754,6.413071341796418,142.712026416406,226.0,112.28797358359402,1.7125115326885323,0.6700149706416156,1610,124.00775274529015,0.005095639673566115,0.00579364855624271,0.005662438621001936,0.0065004426477745375,10.0,0.009484747500640862,1.6863011713830347,1.6863011713830347,1,13,fully_ripe,IMG20200717084242.jpg
57,1487,1.7980870385373462,149.2602555480834,231.0,105.73974445191661,1.865069543168736,0.6746386861425119,567,118.96991191744834,0.004174410909964296,0.004688061998520977,0.005066187347500941,0.004753833237426824,8.0,0.00830979533858792,0.6747360911256485,0.0,0,0,fully_ripe,IMG20200717084253.jpg
85,5045,5.914350359315835,126.09058473736373,212.0,128.9094152626363,1.8034417961559635,0.7062653321266973,1296,126.27741694592052,0.0058822839812235845,0.006380036921158774,0.006399299734665088,0.005205602950198732,12.0,0.011620395687612332,1.3680965053164675,1.3680965053164675,1,4,fully_ripe,IMG20200717084319.jpg
66,4617,5.793627887716305,146.30214424951268,225.0,108.69785575048734,1.6688634881337552,0.6431047327893831,1056,107.56324791642238,0.005523786606158444,0.00623156943695022,0.005575161512321736,0.005314497836127335,11.0,0.010984338773217436,1.0490519632078905,1.0490519632078905,1,2,fully_ripe,IMG20200717084327.jpg
72,3131,3.0566023000175724,152.1140210795273,230.0,102.8859789204727,1.701748466838283,0.654105512072725,917,119.4779345005577,0.004772159366509358,0.00513711937710633,0.004682881411541127,0.00437955841102085,9.0,0.008642963599325745,0.33289728019993364,0.0,0,0,fully_ripe,IMG20200717084342.jpg
77,4162,3.711630727522428,154.65545410860165,228.0,100.34454589139837,1.719878179363046,0.696099779699971,1156,141.1481849850677,0.004190469595725283,0.0047397424020351004,0.0046369592123149585,0.0043577414556883465,8.0,0.007676984504183895,0.8311484473932974,0.0,0,0,fully_ripe,IMG20200717084347.jpg
80,4366,3.968549743216834,156.88593678424186,230.0,98.11406321575814,1.7600117350371645,0.6686940638282399,1269,135.76879194441338,0.0045503598885356985,0.005194086724359335,0.005120264348979149,0.004883826002336581,10.0,0.008103280034006058,0.7117211289369632,0.0,0,0,fully_ripe,IMG20200717084352.jpg
103,4302,4.108647068935878,148.5713621571362,227.0,106.42863784286378,1.8106834846722824,0.6750052343600722,1218,131.8479329433695,0.005153702074492051,0.0055878214369047535,0.005542765307754336,0.005015537435725727,10.0,0.00908669391008175,0.5214600882470918,0.0,0,0,fully_ripe,IMG20200717084358.jpg
110,7209,6.546494733018525,143.7812456651408,214.0,111.2187543348592,1.6208954751498557,0.7202751241519423,1611,131.01373987802145,0.006334230750055198,0.0069966453708254096,0.006443630121863492,0.006023304345348746,13.0,0.011243883677699195,1.9778423537958592,1.9778423537958592,1,3,fully_ripe,IMG20200717084402.jpg
103,6036,5.945157985974313,146.78164347249833,233.0,108.21835652750165,1.535688527070794,0.7066324695912981,1376,136.72357509402397,0.005096671873382557,0.0055631519016873165,0.005039776528371969,0.004841666396288243,10.0,0.0098327361832764,0.7603813726262706,0.0,0,0,fully_ripe,IMG20200717084410.jpg
124,8977,8.940522667516532,136.32460732984293,227.0,118.67539267015707,1.5363786308700866,0.6685333752718937,2126,113.06142383639443,0.007318766882101418,0.007448551088031421,0.006507996394319022,0.005887977053621225,15.0,0.014704632550175676,2.497808939526731,3.500717074336706,2,9,fully_ripe,IMG20200717084423.jpg
47,1078,1.2131579243520634,135.44063079777365,225.0,119.55936920222635,1.5858670070228538,0.713090618109664,397,117.98301712287314,0.004403362983744461,0.004298371798105349,0.004243338587305863,0.004242853129953185,8.0,0.007935771344290988,0.24195635782531874,0.0,0,0,fully_ripe,IMG20200717084433.jpg
69,3739,3.914445444837622,155.422037978069,231.0,99.577962021931,1.6759559383039455,0.750666307116777,847,110.46402941318998,0.0054849737797084954,0.006229438738371457,0.0053166039128647955,0.004605845772216632,10.0,0.009889071313527191,1.1233484788207457,1.1233484788207457,1,3,fully_ripe,IMG20200717084442.jpg
69,3259,3.741375549611398,145.366676894753,229.0,109.633323105247,1.454666815228787,0.7079457043188022,870,110.26688395667205,0.005099610418288798,0.005652727758535424,0.005572456863397888,0.004663140239736706,10.0,0.01003921928788506,1.583110427405375,1.583110427405375,1,3,fully_ripe,IMG20200717084451.jpg
123,5356,5.263726868003891,150.16952949962658,235.0,104.83047050037341,1.5698690411043323,0.703136686739266,1511,124.88848316802053,0.006224492489791214,0.007002847919115167,0.006178051694963757,0.005609816774684872,12.0,0.01159065888696638,1.635332619185675,1.635332619185675,1,6,fully_ripe,IMG20200717084524.jpg
130,6690,6.835249042145594,151.03871449925262,227.0,103.96128550074738,1.583892080626185,0.7012687947993413,1825,124.91022909054924,0.006691728645481182,0.007179545739113013,0.00683845441113866,0.00652296596799639,13.0,0.012727077855407809,1.7461047254150701,3.1478927203065132,2,6,fully_ripe,IMG20200717084527.jpg
154,7013,7.1894285772866136,145.1216312562384,221.0,109.87836874376158,1.7265984923589233,0.6767404933641219,2175,131.86268321677326,0.00656028347410151,0.006887851402837394,0.00652132749435862,0.006195528464599708,13.0,0.012592389794578565,1.749943616345109,1.749943616345109,1,6,fully_ripe,IMG20200717084536.jpg
104,5177,5.440825635043247,142.15993818813985,228.0,112.84006181186015,1.6069647961887878,0.6894013312406476,1241,140.5030357916616,0.005675519674507043,0.006690583244259227,0.006993672183800323,0.006572422244848795,11.0,0.010978174835004259,2.028354930584019,2.028354930584019,1,10,fully_ripe,IMG20200717084540.jpg
148,5250,4.965900814407734,137.8897142857143,231.0,117.11028571428571,1.71584870474359,0.7222181780562739,1657,124.70415499622037,0.00608909391737891,0.007308656098339487,0.006329460208899825,0.006779627695612439,12.0,0.0118196785434693,0.7935982444358263,0.0,0,0,fully_ripe,IMG20200717084543.jpg
73,9733,9.007033129742736,155.26035138189664,235.0,99.73964861810336,1.6976415422356366,0.6640458997736692,1847,149.38767496554192,0.0062906591472420914,0.007625792497269127,0.007895286932096547,0.007059113854684947,15.0,0.011744528275867075,2.53470294280955,4.00795854155099,2,14,fully_ripe,IMG20200717084601.jpg
141,8939,9.156278488532886,131.90535854122385,224.0,123.09464145877615,1.5543865894984106,0.6773462694510947,1898,123.38778175503815,0.008028195350169322,0.008751556795703212,0.008153080442026544,0.007144399341471153,17.0,0.015103142673685779,2.5474510125272722,2.5474510125272722,1,6,fully_ripe,IMG20200717084608.jpg
73,5181,5.3429446524146895,142.27697355722833,237.0,112.72302644277167,1.8352038162920776,0.7086937519778387,1028,134.1590219268148,0.006313762291931179,0.006143827246993631,0.004834817838488508,0.004655823904910789,11.0,0.010204231431148706,1.1416019552640535,1.1416019552640535,1,4,fully_ripe,IMG20200717084620.jpg
61,8738,8.77776326760224,147.04531929503318,228.0,107.9546807049668,1.6097716065193093,0.6185738591349951,1835,124.6907854658111,0.007117024434413383,0.008408561371247042,0.007843649378744537,0.006883929297758062,17.0,0.01241750620506975,2.6128361477493045,4.010166052216541,2,11,fully_ripe,IMG20200717084648.jpg
89,6939,7.97128087306146,149.49373108517077,229.0,105.50626891482922,1.5521289792968131,0.7108031037130557,1620,116.7905556563669,0.005045376220562895,0.0055268664616909356,0.005363426473403836,0.0053627957788514626,10.0,0.008773366670045388,1.7955198161975876,4.578977599080988,3,17,fully_ripe,IMG20200717084659.jpg
74,6815,8.249007456182822,146.60763022743947,235.0,108.39236977256053,1.6160659532654023,0.6347154812149296,1639,105.74653266131267,0.00520636936870226,0.0055361255570302095,0.004938605634952733,0.004544056414083012,11.0,0.009267587154935569,1.954827152125496,1.954827152125496,1,6,fully_ripe,IMG20200717084705.jpg
80,8082,8.690509473322008,158.24338035139817,238.0,96.75661964860183,1.567370610273532,0.6581404544230895,1776,97.67234594512622,0.005843895441141682,0.007554368658149511,0.007037174318317619,0.006500751228468334,17.0,0.010306314831143321,1.637669627303813,2.7204886126583365,2,7,fully_ripe,IMG20200717084709.jpg
86,3996,4.309377965663015,139.23723723723722,219.0,115.76276276276276,1.6021642140775882,0.7397257214951463,890,116.38564173007974,0.0053937216332482435,0.0054256514097313505,0.005369700291470223,0.005274587619535781,10.0,0.00979749332223615,1.3965576740574583,1.3965576740574583,1,6,fully_ripe,IMG20200717084715.jpg
64,3196,3.3216583348056994,143.0772841051314,224.0,111.92271589486859,1.5082854013103888,0.7085397126317694,759,133.5037207578665,0.004921106640687808,0.004961334336784071,0.004760847977009484,0.004868488651163721,9.0,0.008965926081710316,1.3001860378103662,1.3001860378103662,1,4,fully_ripe,IMG20200717084719.jpg
88,7159,8.201209732850662,154.2547841877357,228.0,100.74521581226428,1.5803561157947714,0.6629504427314536,1598,110.58411644343488,0.004988800267391931,0.005298196811602797,0.005032152621851563,0.0052779806877615194,10.0,0.009233332704387257,2.010493516015213,3.6853319891857215,2,6,fully_ripe,IMG20200717084723.jpg
51,5998,7.589522965962294,150.01333777925976,234.0,104.98666222074024,1.420596319757117,0.7019195121516432,801,130.50584885936004,0.006399555393459422,0.0065936241635715384,0.005373933452920584,0.0049430720029375805,12.0,0.010293385733389901,2.9672276350752878,4.305959762115652,2,13,fully_ripe,IMG20200717090609.jpg
54,5320,7.209062821833162,153.30789473684212,230.0,101.6921052631579,1.5779513630056035,0.7161538822455467,878,119.30613425153628,0.005961638815643337,0.005635248841799174,0.0047679400233181235,0.004540125985892218,11.0,0.009511275918031586,2.6952680362079247,2.6952680362079247,1,7,fully_ripe,IMG20200717090617.jpg
57,3792,4.835192859419828,139.68196202531647,236.0,115.31803797468355,1.3444358818709945,0.6259382278106593,928,115.68875338557547,0.005942232806415522,0.0056087557114015505,0.004388956602723974,0.004092132485764469,11.0,0.010192628151037272,2.1204972904048454,2.1204972904048454,1,11,fully_ripe,IMG20200717090624.jpg
75,2775,3.433173737148796,145.45153153153154,227.0,109.54846846846847,1.7170190436657382,0.7216376773275481,817,106.17729247256726,0.00523637531569309,0.005079374782735474,0.004366807777930604,0.003907256156121409,10.0,0.010015527818471287,0.6965321852305484,0.0,0,0,fully_ripe,IMG20200717090635.jpg
112,4774,5.843758415550713,146.3414327607876,241.0,108.6585672392124,1.7197341905486578,0.6789349141535036,1303,105.07961529817551,0.005706805453348868,0.005605038793738661,0.004554634055252575,0.0036491988035697066,11.0,0.01082581244116615,0.9278527186819105,0.0,0,0,fully_ripe,IMG20200717090643.jpg
102,8583,8.447751498508874,145.36432482814865,228.0,109.63567517185133,1.5446588401363517,0.6259496656835474,1816,135.50186231267867,0.006770776341363013,0.007348970434326819,0.006404483821855237,0.005318420711854194,15.0,0.011002593574904988,0.8936919912205589,0.0,0,0,fully_ripe,IMG20200717090654.jpg
114,8836,8.724500878769328,143.82107288365776,235.0,111.17892711634224,1.662302317756038,0.6689229727963744,2166,112.14808326994277,0.006731694435312781,0.007117896033786251,0.0066232373792345575,0.006441597946866495,15.0,0.010976969235135749,1.1266020261063607,1.1266020261063607,1,6,fully_ripe,IMG20200717090706.jpg
102,8909,8.47709215471716,148.54338309574587,231.0,106.45661690425412,1.5576380405402919,0.6592533778336909,2089,124.79856804046926,0.006051145135726872,0.006640303964013885,0.006386192138018918,0.005865580068080325,14.0,0.010341605027757331,1.856415623959275,1.856415623959275,1,13,fully_ripe,IMG20200717090711.jpg
140,8830,8.360950667550421,153.49943374858438,233.0,101.50056625141563,1.5413422889998245,0.6896062663139314,2208,148.66656412629177,0.006789501142754233,0.00722016446006487,0.006887085484700463,0.006934169558364012,15.0,0.011949700247488447,1.1854937979358016,1.1854937979358016,1,7,fully_ripe,IMG20200717090721.jpg
100,8186,7.871759366105086,143.33227461519667,219.0,111.66772538480332,1.4121136645080004,0.6506856462297784,1705,133.62560807820915,0.006570000105588816,0.006644364800308922,0.006047901120599022,0.005253873224033822,13.0,0.010578415534226615,0.691399338410647,0.0,0,0,fully_ripe,IMG20200717090728.jpg
192,10023,9.125423358461706,152.05148159233764,235.0,102.94851840766238,1.6154824088366528,0.6941856688621503,2661,124.49873547921241,0.00704679847101811,0.007250596075860694,0.0062103999617254685,0.005465403321458229,14.0,0.01374601991275406,2.3116282457482065,2.3116282457482065,1,9,fully_ripe,IMG20200717090742.jpg
210,10276,9.227729885057471,146.8482872713118,236.0,108.15171272868821,1.5298596605765677,0.7039715800443687,2573,119.03405075073194,0.008197930752760875,0.008248746337615505,0.006933281214784762,0.0069276467771016495,16.0,0.015940528510254678,2.80621408045977,2.80621408045977,1,4,fully_ripe,IMG20200717090752.jpg
190,9213,8.969304010047022,155.35938347986541,234.0,99.64061652013459,1.7277066436899693,0.6859062937778506,2669,122.9683664087954,0.006681521874207202,0.0077672768144418135,0.0065255631931404115,0.00564253544910278,14.0,0.012333716453373604,0.9608925494319344,0.0,0,0,fully_ripe,IMG20200717090759.jpg
138,6045,6.011695208544662,131.6087675765095,218.0,123.3912324234905,1.6800646866111864,0.6675377055961385,1687,132.05731077542399,0.005910042677293286,0.0066753713837107145,0.0062868180866236315,0.005695856718485475,12.0,0.011088257328907655,1.3833363168049009,1.3833363168049009,1,3,fully_ripe,IMG20200717090812.jpg
111,6383,6.560258175913174,129.63935453548487,223.0,125.36064546451512,1.7480393284726685,0.6628758263427674,1791,120.46072255127312,0.0060077812292052835,0.006665110904482248,0.005772562884431457,0.005050544133869704,13.0,0.010942126855881204,1.5036280293531215,1.5036280293531215,1,11,fully_ripe,IMG20200717090824.jpg
111,4751,4.919696389185159,143.0166280782993,225.0,111.9833719217007,1.645666778120544,0.7002268436953824,1357,123.86823802459567,0.005224886860647687,0.005739635635347841,0.00554837129889804,0.005419196807550514,11.0,0.009919634461772613,1.4776692795973947,1.4776692795973947,1,8,fully_ripe,IMG20200717090830.jpg
75,4041,4.2595579167061945,139.0160851274437,229.0,115.9839148725563,1.5502156192843826,0.669888139006666,945,106.71334376223541,0.004695308432536176,0.004445800287248527,0.0041098158265298335,0.00425296471770464,9.0,0.008786936123889309,2.7469457884029556,2.7469457884029556,1,3,fully_ripe,IMG20200717090837.jpg
79,8094,8.091006327658766,148.26278724981466,231.0,106.73721275018532,1.60214973162905,0.6923539946074538,1112,124.13346730777285,0.005186865173611254,0.005951288219437238,0.005814750503098166,0.005873552275854014,11.0,0.009428001835399333,2.27016004078491,6.138728670391955,3,12,fully_ripe,IMG20200717090840.jpg
88,10293,8.720812010709324,153.30370154473914,227.0,101.69629845526086,1.745762853781027,0.6720658380199447,2027,122.26809001091293,0.006580459139971439,0.007954742543643681,0.008178916667829567,0.007574241273423325,15.0,0.012181024509305536,1.8453248381739926,3.025553258548819,2,13,fully_ripe,IMG20200717090844.jpg
156,9092,8.641681953407913,151.44819621645402,226.0,103.55180378354598,1.7937008281830862,0.6934052831203021,2342,145.66608765613813,0.006603313118120617,0.007649837553331205,0.007081381373490172,0.007239867746625318,14.0,0.012368273577596916,1.4066970183726035,2.6109437226145555,2,6,fully_ripe,IMG20200717090849.jpg
131,6515,6.464127318007283,139.567613200307,232.0,115.43238679969302,1.6856779719342039,0.6754049171353542,1861,127.85612409617761,0.006161080920605813,0.006781142214691942,0.005962720448890759,0.005524366373892371,13.0,0.011162893129113095,0.9247224344409497,0.0,0,0,fully_ripe,IMG20200717090904.jpg
130,9932,8.769126177589815,157.46234393878373,228.0,97.53765606121627,1.4692484493575018,0.6833214121213359,2043,143.38017163404484,0.006179168677032798,0.0070891612311040735,0.006943358832306639,0.007243515801001712,13.0,0.01199384866915926,2.124296977776993,5.0564625069529665,3,15,fully_ripe,IMG20200717090939.jpg
