RGB_R_Mean,RGB_R_Std,RGB_R_Min,RGB_R_Max,RGB_R_Median,RGB_R_Q25,RGB_R_Q75,RGB_G_Mean,RGB_G_Std,RGB_G_Min,RGB_G_Max,RGB_G_Median,RGB_G_Q25,RGB_G_Q75,RGB_B_Mean,RGB_B_Std,RGB_B_Min,RGB_B_Max,RGB_B_Median,RGB_B_Q25,RGB_B_Q75,Image_Name,Label
156.27056533426713,37.167153260085605,50,240,164.0,130.0,184.0,119.75133119792363,33.83174948836414,41,199,128.0,95.0,143.0,22.185481960594483,20.091751540528715,0,136,20.0,3.0,35.0,IMG20200717084527.jpg,fully_ripe
156.77531005732152,37.34845521471739,50,240,159.0,130.0,186.0,124.99271495570609,34.30032153497012,43,203,127.0,100.0,152.0,24.5533507034914,22.01571715744768,0,127,22.0,3.0,39.0,IMG20200717084536.jpg,fully_ripe
155.9985621929144,38.271275495591,52,242,161.0,126.0,184.0,125.63231445565037,34.93169073834777,45,206,132.0,97.0,151.0,22.44791311093871,21.470411792370342,0,123,17.0,3.0,37.0,IMG20200717084540.jpg,fully_ripe
156.04136255425038,36.72657049268771,51,239,162.0,132.0,184.0,122.31894820373654,32.68095401671238,43,208,125.0,100.0,146.0,22.23725177079149,18.345062368759475,0,120,20.0,6.0,35.0,IMG20200717084543.jpg,fully_ripe
169.87697974577182,40.7743876095125,51,245,178.0,142.0,202.0,134.53321478470724,35.54632883543564,39,203,140.0,110.0,162.0,32.979657837399486,21.338264999565958,0,137,34.0,16.0,48.0,IMG20200717084601.jpg,fully_ripe
164.21089545609487,39.24843739444332,52,254,167.0,137.0,194.0,124.84880850316597,34.41305026634138,44,209,126.0,101.0,150.0,26.47836506182149,22.253715431562213,0,113,24.0,5.0,42.0,IMG20200717084608.jpg,fully_ripe
169.48725209568596,41.05578746726185,54,241,179.0,140.0,201.0,124.55572480065426,35.51383966354299,43,201,130.0,98.0,150.0,23.271222653854018,17.234439255761874,0,134,23.0,9.0,34.0,IMG20200717084620.jpg,fully_ripe
166.65708414518585,44.87975137931402,51,254,174.0,129.0,205.0,131.1313231332716,39.492294147752006,40,211,135.0,100.0,164.0,33.38975309036318,22.614716848841585,0,135,34.0,14.0,50.0,IMG20200717084648.jpg,fully_ripe
164.09633219440764,44.62854076845852,51,248,173.0,131.0,198.0,126.55378518466867,37.291703315370974,35,203,131.0,99.0,154.0,29.229900285893592,20.56316567411863,0,127,29.0,13.0,42.0,IMG20200717084659.jpg,fully_ripe
156.66945214979197,49.76907418320674,50,255,161.0,112.0,201.0,127.91373092926491,41.26595659207245,41,221,129.0,92.0,164.0,34.50314378178456,25.398163833856774,0,159,34.0,13.0,51.0,IMG20200717084705.jpg,fully_ripe
154.15205766648606,47.477601772674184,50,252,154.0,116.0,194.0,128.7990388918989,41.93800905099073,41,218,131.0,95.0,163.0,41.935290099173166,25.620403675491183,0,133,43.0,21.0,61.0,IMG20200717084709.jpg,fully_ripe
170.95329066248667,37.84789043958526,51,242,178.0,152.0,200.0,137.9653952496027,32.25192309539338,48,207,143.0,121.0,163.0,37.100809875253084,21.128637476606215,0,135,38.0,22.0,51.0,IMG20200717084715.jpg,fully_ripe
170.04852823345843,39.74074907789467,50,237,183.0,143.0,200.0,134.81715725551385,34.82442754126715,41,203,145.0,111.0,160.0,36.0132522245182,20.18666640815784,0,119,38.0,22.0,49.0,IMG20200717084719.jpg,fully_ripe
155.0524478024597,43.274952569500556,50,251,159.0,124.0,190.0,121.63888359233482,36.117698868341215,39,215,122.0,95.0,150.0,30.275383735341787,21.4285597564738,0,132,29.0,14.0,42.0,IMG20200717084723.jpg,fully_ripe
161.16933033776712,41.50924256258849,51,248,170.0,129.0,196.0,116.89432969950727,34.44120571632498,41,197,123.0,90.0,145.0,23.233296739768694,19.863952461131177,0,131,21.0,5.0,36.0,IMG20200717090609.jpg,fully_ripe
156.90701986393816,43.82782835011312,51,255,160.0,123.0,191.0,114.99824128481643,36.493290515798414,43,209,116.0,84.0,142.0,22.826323467259268,20.630318370197255,0,153,20.0,7.0,33.0,IMG20200717090617.jpg,fully_ripe
162.949245164334,39.84848683654708,50,240,172.0,135.0,192.0,121.98920165644493,33.25879379436261,44,194,126.0,97.0,146.0,22.71999004036274,20.137819955667155,0,141,20.0,6.0,34.0,IMG20200717090624.jpg,fully_ripe
162.40240600002497,37.85354170413309,50,235,170.0,141.0,187.0,126.68390051539316,30.604863528884025,45,194,131.0,108.0,145.0,31.4173686246615,19.15081651474522,0,129,31.0,19.0,43.0,IMG20200717090635.jpg,fully_ripe
163.10596785073372,39.98471626905663,52,239,165.0,134.0,199.0,124.06354761935066,32.233698374134896,44,194,125.0,100.0,152.0,33.46112433340546,21.201992985371334,0,124,34.0,17.0,49.0,IMG20200717090643.jpg,fully_ripe
158.58393643135264,42.05130230170883,51,244,163.0,130.0,190.0,118.59447477568986,35.08590880457636,43,196,120.0,95.0,144.0,26.811198577958354,18.1119798705786,0,138,25.0,14.0,37.0,IMG20200717090654.jpg,fully_ripe
162.8260134063564,41.58995598535529,48,250,167.0,132.0,193.0,128.0626652005667,37.185292423627565,41,210,131.0,103.0,154.0,33.17509674145186,21.633841148947372,0,157,32.0,18.0,46.0,IMG20200717090706.jpg,fully_ripe
156.52892995480954,40.39762835943161,50,242,159.0,128.0,190.0,123.17765493867012,35.2026250981864,44,208,125.0,98.0,150.0,28.717065445448675,20.624814143351273,0,142,28.0,12.0,42.0,IMG20200717090711.jpg,fully_ripe
149.45321726786085,39.33736653905483,51,239,153.0,120.0,179.0,121.92457387343869,31.747328372110008,44,203,123.0,101.0,145.0,30.053373029565147,21.20858797688064,0,135,29.0,13.0,44.0,IMG20200717090721.jpg,fully_ripe
156.4067678285742,41.738895389507086,50,237,163.0,124.0,191.0,119.43842536481311,34.64381038379533,44,192,122.0,94.0,147.0,29.64030639453144,16.169198407161353,0,117,30.0,19.0,39.0,IMG20200717090728.jpg,fully_ripe
142.29636775273156,35.87627333601098,51,255,145.0,117.0,167.0,111.46685697411162,29.15644248994506,43,207,112.0,91.0,130.0,26.855527118810908,20.602161194536027,0,146,26.0,12.0,37.0,IMG20200717090742.jpg,fully_ripe
151.13855047941342,37.90143892039155,51,244,155.0,125.0,180.0,120.32809738672682,31.312085746991546,43,207,122.0,99.0,142.0,25.15785862004136,24.493099826034978,0,166,21.0,4.0,37.0,IMG20200717090752.jpg,fully_ripe
134.45689086218275,38.776555212401036,51,234,131.0,105.0,161.0,111.00150996980061,33.71200613628312,44,197,109.0,84.0,134.0,23.802353952920942,20.584971470414676,0,131,20.0,6.0,37.0,IMG20200717090759.jpg,fully_ripe
157.13563612692573,45.9846081871507,52,245,160.0,121.0,198.0,131.38870232793627,40.507018313334704,48,215,135.0,98.0,165.0,24.225839782601955,21.11501802300085,0,126,21.0,4.0,39.0,IMG20200717090812.jpg,fully_ripe
166.0932625460819,42.46816156622088,51,255,171.0,136.0,200.0,129.37505262833614,37.926694288401656,43,241,132.0,103.0,157.0,20.599870611310216,23.113271697417655,0,190,14.0,1.0,34.0,IMG20200717090824.jpg,fully_ripe
154.2872611395931,36.256808739134925,50,230,160.0,130.0,184.0,116.42881607613184,32.40112072582629,45,201,120.0,92.0,140.0,25.442115303324265,21.09704308370448,0,120,23.0,8.0,36.0,IMG20200717090830.jpg,fully_ripe
156.33687513295044,42.46743577116001,51,252,156.0,122.0,192.0,115.20744522442034,36.180514532952785,38,209,114.0,85.0,143.0,27.81545415868964,21.46745233447869,0,120,24.0,11.0,41.0,IMG20200717090837.jpg,fully_ripe
162.9629253428136,39.00736807257783,51,255,167.0,136.0,191.0,116.10299221262909,32.68661498077999,40,209,116.0,96.0,136.0,30.22415143050618,21.513425468010027,0,124,28.0,14.0,42.0,IMG20200717090840.jpg,fully_ripe
164.8797070656842,36.90268781047212,50,255,171.0,142.0,192.0,119.75622259391528,30.55704790860738,37,230,123.0,101.0,140.0,34.33005741150942,21.04228521444651,0,183,35.0,20.0,47.0,IMG20200717090844.jpg,fully_ripe
154.46963283021438,37.354779194846685,50,254,158.0,129.0,184.0,120.86734981850738,32.68400393718605,42,230,122.0,98.0,146.0,23.34919569088839,20.370072592982474,0,161,21.0,4.0,37.0,IMG20200717090849.jpg,fully_ripe
169.87581881256025,42.22002883831972,52,255,176.0,141.0,203.0,131.35275290001292,37.301861601145454,45,233,135.0,107.0,159.0,23.053904953132612,20.11188367381311,0,150,22.0,5.0,34.0,IMG20200717090904.jpg,fully_ripe
148.05774318177492,40.84048252399908,51,239,149.0,118.0,181.0,121.82142245399007,34.722380795752834,43,207,120.0,96.0,148.0,30.11697086196068,17.945313023274615,0,120,29.0,17.0,42.0,IMG20200717090939.jpg,fully_ripe
155.45088549013101,41.61466505539962,48,237,160.0,125.0,188.0,120.56113615620765,35.203518318740066,44,198,123.0,96.0,149.0,20.544099344525264,17.403524829268964,0,124,18.0,6.0,32.0,IMG20200717090948.jpg,fully_ripe
151.92282439955306,39.947963918945895,48,246,155.0,126.0,177.0,125.07570229302009,34.68528039575105,44,209,127.0,102.0,148.0,27.768799501646345,21.352806696792218,0,136,27.0,9.0,41.0,IMG20200717091002.jpg,fully_ripe
167.98720927447363,35.99133480076722,51,240,177.0,144.0,194.0,127.76480873793385,31.789415714539928,41,199,134.0,106.0,150.0,18.974945507676832,16.303532256167852,0,97,17.0,4.0,30.0,IMG20200717091035.jpg,fully_ripe
161.5616393442623,40.88895855840531,51,246,170.0,131.0,194.0,125.90580075662042,36.339880498549064,43,205,132.0,99.0,155.0,27.57625472887768,20.347005408666618,0,134,26.0,11.0,39.0,IMG20200717091047.jpg,fully_ripe
159.29794461927398,42.30207376055647,50,244,166.0,129.0,191.0,119.5713721410984,36.047733001791364,43,198,124.0,94.0,146.0,28.618444441518427,23.24807585520384,0,167,27.0,11.0,40.0,IMG20200717091112.jpg,fully_ripe
163.19235494880547,45.28460113660193,48,253,172.0,124.0,200.0,120.84147688488986,37.04140594917113,44,205,126.0,91.0,150.0,26.273831833695315,23.19287558300001,0,154,24.0,6.0,39.0,IMG20200717091115.jpg,fully_ripe
164.88716755724414,39.31946742002981,51,249,171.0,135.0,195.0,119.69224283305228,34.06319898047436,35,205,122.0,94.0,146.0,24.958684654300168,20.225895437364677,0,125,23.0,8.0,37.0,IMG20200717091135.jpg,fully_ripe
151.86056830156588,35.31916436538403,51,228,156.0,126.0,181.0,126.26142056904106,30.00980467563477,46,200,131.0,106.0,149.0,26.017184004732766,20.904076471965116,0,156,24.0,9.0,38.0,IMG20200717091159.jpg,fully_ripe
159.96054808202504,42.62587333956309,50,238,170.0,128.0,194.0,122.67671691792295,35.5388580471446,45,207,127.0,96.0,149.0,26.456266841453644,18.744281819691743,0,124,26.0,13.0,37.0,IMG20200717091212.jpg,fully_ripe
165.79606202028774,40.284927550386584,49,251,173.0,136.0,197.0,123.44580938789679,34.19959926172965,35,208,128.0,98.0,149.0,25.65830987001967,22.234780972729492,0,155,24.0,6.0,38.0,IMG20200717091217.jpg,fully_ripe
144.6997729271935,44.79673967045801,50,252,138.0,110.0,177.0,125.9284516089438,41.50087163432617,44,220,124.0,93.0,157.0,31.512724259967676,26.561698342212704,0,155,28.0,8.0,50.0,IMG20200717091236.jpg,fully_ripe
134.1830817467757,41.87004666613186,50,240,127.0,101.0,167.0,115.11223885099827,37.84490912320883,44,210,110.0,85.0,142.0,30.939403734471128,22.01952008100937,0,130,27.0,14.0,46.0,IMG20200717091245.jpg,fully_ripe
149.39929925147317,41.989154080545035,48,241,152.0,116.0,187.0,123.30175718001804,37.70745004809742,45,207,126.0,92.0,157.0,28.72961724266072,19.06569850005558,0,135,29.0,14.0,41.0,IMG20200717091251.jpg,fully_ripe
158.62348877374785,42.95039300341654,51,250,163.0,125.0,192.0,124.22131011090995,36.5485457340601,41,202,128.0,96.0,152.0,27.573485652454377,18.656801368118668,0,111,28.0,12.0,41.0,IMG20200717091256.jpg,fully_ripe
160.86448841196756,46.18973339938796,50,251,173.0,122.0,199.0,123.11428131080586,34.59043147833968,41,197,129.0,95.0,150.0,24.19822952588283,17.77885735479719,0,119,25.0,8.0,36.0,IMG20200717091304.jpg,fully_ripe
145.52202128758913,41.34474133891133,50,247,153.0,114.0,176.0,119.00002066756227,32.49593197168958,45,208,122.0,95.0,142.0,27.574020874237885,19.64015019085267,0,136,26.0,12.0,41.0,IMG20200717091309.jpg,fully_ripe
161.3662186897409,41.62074774501868,51,241,167.0,129.0,197.0,125.41359396258919,32.7783984023863,41,217,129.0,105.0,149.0,26.96310797451132,20.841379176762853,0,131,26.0,10.0,39.0,IMG20200717091335.jpg,fully_ripe
155.1879691176339,41.01672020196604,47,239,157.0,125.0,189.0,121.4591291745319,29.32306398609484,38,208,125.0,101.0,142.0,22.671315721199868,19.55650858565248,0,124,21.0,4.0,36.0,IMG20200717091351.jpg,fully_ripe
155.18327777399824,43.56032045963216,50,245,162.0,126.0,189.0,127.75689308310575,36.96418714127945,42,208,133.0,102.0,153.0,24.892072347001253,22.857172962544873,0,172,21.0,6.0,38.0,IMG20200717091402.jpg,fully_ripe
161.19558234339044,43.63512059024567,51,255,167.0,129.0,193.0,124.47672612164325,37.002838213067776,44,210,126.0,97.0,151.0,25.232423403534593,17.529338286211267,0,123,24.0,13.0,34.0,IMG20200717091414.jpg,fully_ripe
148.9671695547048,45.18724858468709,50,249,151.0,111.0,184.0,118.44625226677412,39.5334946193081,45,213,120.0,86.0,147.0,25.427324702800725,20.54341913366759,0,138,24.0,8.0,38.0,IMG20200717091422.jpg,fully_ripe
154.4163258180367,39.4770592260323,49,232,158.0,123.0,188.0,123.0378466679968,34.89709642761479,44,198,126.0,95.0,153.0,29.688223264166,20.978273305815453,0,143,29.0,13.0,43.0,IMG20200717091428.jpg,fully_ripe
162.25167025685326,39.92096764616804,50,242,170.0,132.0,196.0,122.13931746361519,32.11463268770043,40,195,127.0,99.0,147.0,28.000885700851804,20.631921182374285,0,146,27.0,13.0,38.0,IMG20200717091432.jpg,fully_ripe
158.92945407349322,45.07766357451791,52,245,167.0,123.0,197.0,123.0968958710759,38.01544288977544,40,204,126.0,93.0,155.0,29.227253062217777,21.301410499647513,0,143,28.0,13.0,41.0,IMG20200717091452.jpg,fully_ripe
156.93245955991867,40.886331878039094,52,242,162.0,126.0,191.0,129.28583269656664,35.950803620255236,45,208,133.0,102.0,158.0,24.075725590250347,22.966707467639605,0,139,20.0,2.0,40.0,IMG20200717091524.jpg,fully_ripe
161.56525636573608,45.05966528825846,51,255,164.0,125.0,196.0,120.61875035331552,34.39638729010713,45,202,120.0,94.0,145.0,20.41323782373796,18.69841651600282,0,119,17.0,2.0,34.0,IMG20200717091549.jpg,fully_ripe
146.68082714870815,34.83466562053157,51,234,149.0,122.0,171.0,115.64801527422782,31.42772086444128,42,201,116.0,94.0,136.0,20.228574508052844,18.076624125681526,0,95,18.0,2.0,33.0,IMG20200717091600.jpg,fully_ripe
152.6544441865862,39.040254822199884,51,244,152.0,125.0,183.0,127.89550339705988,35.60185272349014,47,216,126.0,100.0,157.0,25.918078440473426,22.693859223606214,0,163,23.0,6.0,40.0,IMG20200717091605.jpg,fully_ripe
152.47822467066615,43.01604314348425,51,243,158.0,116.0,189.0,129.32644708482147,37.82069465777285,48,221,132.0,100.0,158.0,22.992296738952824,21.869646998436455,0,138,19.0,4.0,34.0,IMG20200717091613.jpg,fully_ripe
161.18417424644124,38.96798372696878,51,252,166.0,136.0,191.0,136.4307460129706,36.63312936807914,45,237,142.0,114.0,164.0,21.944944324346373,25.28274719609524,0,171,15.0,1.0,34.0,IMG20200717091626.jpg,fully_ripe
174.15228068802222,46.722405860931545,51,255,183.0,140.0,213.0,134.83814061796764,41.565786288153994,40,226,139.0,102.0,169.0,24.774925151165295,22.320906507767717,0,155,22.0,4.0,39.0,IMG20200717091647.jpg,fully_ripe
178.19933315577126,46.520735965784475,51,255,182.0,150.0,218.0,141.33211999250292,41.162158388052184,44,229,141.0,115.0,176.0,26.78953962100362,22.575178605652546,0,138,24.0,7.0,41.0,IMG20200717091702.jpg,fully_ripe
172.0230659632639,47.118893433018876,52,255,182.0,135.0,209.0,139.13089645346375,40.571528391522634,39,227,144.0,108.0,169.0,28.37565944010166,22.641266944680016,0,136,26.0,9.0,43.0,IMG20200717091707.jpg,fully_ripe
169.5750833647195,41.99307140323206,51,254,176.0,142.0,202.0,139.4979560716156,34.868958400878675,43,229,144.0,117.0,166.0,26.76333605857118,21.851711024605024,0,156,25.0,6.0,43.0,IMG20200717091712.jpg,fully_ripe
165.3674516498225,42.91734666746455,51,248,170.0,132.0,201.0,132.87908091016664,33.70941535149887,49,212,136.0,109.0,160.0,26.411117146127136,20.382662720783408,0,118,27.0,6.0,41.0,IMG20200717091718.jpg,fully_ripe
179.4075023060367,42.3485158164062,51,255,188.0,152.0,214.0,135.8327447892888,37.00548114983876,47,232,140.0,112.0,164.0,22.869967482553317,21.209181809637208,0,156,21.0,3.0,36.0,IMG20200717091725.jpg,fully_ripe
174.73142409622247,47.05190811110252,53,255,186.0,137.0,212.0,135.30673808579965,42.54570963514249,43,225,142.0,99.0,168.0,25.49289837276533,22.809952694996767,0,164,23.0,4.0,39.0,IMG20200717091728.jpg,fully_ripe
170.0570290015497,39.48653396659952,51,239,175.0,145.0,204.0,128.22310161611688,34.13998977418345,45,192,129.0,107.0,158.0,24.17688731458933,17.773472302750026,0,122,25.0,9.0,35.0,IMG20200717091739.jpg,fully_ripe
173.71750918124866,36.06163248401484,51,237,184.0,152.0,200.0,134.40462302873192,31.201369475275953,46,192,141.0,115.0,157.0,25.459796932382805,18.47144116564913,0,118,25.0,10.0,39.0,IMG20200717091745.jpg,fully_ripe
160.52637491975176,36.292602641339485,51,239,167.0,136.0,189.0,121.88329766745132,31.824964347853147,42,199,125.0,98.0,147.0,24.530612026535415,20.486304011042854,0,139,22.0,8.0,36.0,IMG20200717091748.jpg,fully_ripe
158.89223506613487,35.19643898662715,50,241,161.0,135.0,185.0,121.43703102818901,31.94858014385358,46,203,122.0,98.0,145.0,25.4649158385723,21.318197879451095,0,137,22.0,7.0,39.0,IMG20200717091754.jpg,fully_ripe
164.57788508611864,42.205773484930596,52,234,174.0,136.0,199.0,127.2198918509947,36.95595597312847,46,198,133.0,101.0,157.0,27.9533579598558,17.66917316714138,0,108,29.0,14.0,40.0,IMG20200717091801.jpg,fully_ripe
161.06882597962283,36.73290947367602,51,237,167.0,138.0,188.0,118.86617406279427,33.905849641866936,43,197,121.0,97.0,143.0,18.101130839773663,16.229220898676726,0,117,16.0,3.0,28.0,IMG20200717092037.jpg,fully_ripe
165.87927138878163,35.64862818384673,52,255,174.0,141.0,191.0,123.4958631512353,33.03335288709807,43,230,128.0,100.0,143.0,19.52891686043168,18.54020722251061,0,162,16.0,3.0,30.0,IMG20200717092040.jpg,fully_ripe
160.05520729029055,34.47011108028274,51,237,167.0,137.0,187.0,121.60775981757445,32.338871130042335,44,204,123.0,100.0,145.0,24.34528748012083,18.218002856594243,0,119,23.0,9.0,36.0,IMG20200717092046.jpg,fully_ripe
156.01240626187925,38.81809155747834,52,247,161.0,126.0,184.0,122.58388913847324,34.73537624818778,43,212,127.0,97.0,146.0,26.660071880291667,21.243536079797778,0,106,25.0,6.0,41.0,IMG20200717092052.jpg,fully_ripe
158.41162082135347,42.232747356529124,51,239,166.0,125.0,193.0,122.78492897910141,36.755041292642716,44,199,127.0,94.0,152.0,23.994438484315324,18.484732852665363,0,133,24.0,8.0,36.0,IMG20200717092106.jpg,fully_ripe
152.25779279493648,48.61568027451863,51,254,153.0,111.0,191.0,121.82299052967211,42.29409552203462,38,216,122.0,85.0,156.0,31.896587826583545,25.104788511231277,0,145,28.0,11.0,48.0,IMG20200717092152.jpg,fully_ripe
154.63235486830035,40.86268523841274,51,242,156.0,125.0,186.0,119.4774079412921,35.90658911407462,46,200,119.0,91.0,146.0,32.20798060542524,22.40982925823378,0,128,32.0,14.0,48.0,IMG20200717092159.jpg,fully_ripe
173.96925400935896,36.9799649360529,51,241,181.0,152.0,202.0,128.42348144109764,30.765068731822193,44,196,132.0,110.0,149.0,24.449672890827312,20.965939069588178,0,120,23.0,4.0,39.0,IMG20200717092206.jpg,fully_ripe
145.19422234028423,45.506044267825274,51,248,140.0,107.0,182.0,115.85980873954044,41.697107993224385,45,215,109.0,81.0,149.0,34.938770088989244,24.33839656219962,0,123,31.0,15.0,55.0,IMG20200717092228.jpg,fully_ripe
163.42438026192704,50.66745672788084,50,255,162.0,123.0,209.0,133.9651426566885,45.27838264675468,38,226,131.0,99.0,174.0,32.82570159027128,27.087601692174047,0,150,30.0,8.0,50.0,IMG20200717092238.jpg,fully_ripe
158.5290368796779,39.70527665590881,51,249,163.0,128.0,187.0,116.00098806906603,33.35208328410384,45,202,118.0,91.0,139.0,21.473013363634117,19.751594653830132,0,127,18.0,4.0,32.0,IMG20200717092255.jpg,fully_ripe
166.31728078088497,36.88675988524151,53,239,173.0,145.0,192.0,125.16385631346425,32.19792951199824,43,196,128.0,106.0,146.0,22.679214951541645,18.29593675139822,0,115,21.0,7.0,35.0,IMG20200717092258.jpg,fully_ripe
161.63701275755767,38.81587151025506,51,241,169.0,136.0,192.0,123.97508194324288,34.663649303744215,41,202,128.0,101.0,150.0,27.679074924758435,18.768804872765642,0,118,28.0,13.0,40.0,IMG20200717092304.jpg,fully_ripe
158.67268988342946,38.481986531373636,51,237,166.0,127.0,189.0,121.0094911294444,33.873186947864845,41,197,126.0,92.0,147.0,24.616083813973862,21.514662547641446,0,125,20.0,7.0,37.0,IMG20200717092310.jpg,fully_ripe
171.80783249877504,44.844739739962506,51,251,180.0,135.0,210.0,125.86482545980377,38.61631316792018,36,207,131.0,94.0,157.0,26.563966203377273,24.937124674657394,0,183,23.0,6.0,38.0,IMG20200717092316.jpg,fully_ripe
173.5942823673093,43.53769193416554,51,250,178.0,145.0,208.0,131.11567364131452,38.04437643966604,42,210,134.0,105.0,159.0,27.754994205102,22.38435384840551,0,150,26.0,9.0,41.0,IMG20200717092323.jpg,fully_ripe
167.1884454078507,39.21110269747696,51,243,175.0,143.0,196.0,126.52735497855898,34.74119435612145,45,205,130.0,106.0,150.0,22.396140615428113,20.803183857246193,0,131,19.0,4.0,34.0,IMG20200717092329.jpg,fully_ripe
165.58836504323006,39.67656970969833,51,236,177.0,136.0,198.0,127.08352304226283,36.10406035088869,41,197,135.0,100.0,156.0,26.44521638613336,19.78302321426186,0,116,26.0,9.0,40.0,IMG20200717092335.jpg,fully_ripe
156.578992325659,43.78441341364434,52,243,160.0,123.0,194.0,119.65765765765765,38.87089500810321,44,203,121.0,89.0,152.0,29.308548548548547,22.880958121837953,0,135,28.0,8.0,45.0,IMG20200717092348.jpg,fully_ripe
159.57602153351527,41.29919656336402,51,244,169.0,127.0,192.0,122.48867870449986,35.81417346429225,43,200,129.0,94.0,149.0,27.608047652871758,19.77575915175849,0,137,27.0,13.0,39.0,IMG20200717092355.jpg,fully_ripe
168.20597435836672,41.538680842780245,52,246,175.0,139.0,202.0,135.66869682678865,34.539966344884846,45,205,141.0,114.0,162.0,31.629013910941538,23.119844618073163,0,142,31.0,13.0,45.0,IMG20200717092414.jpg,fully_ripe
144.89764293392025,41.65840508108336,49,245,143.0,115.0,177.0,116.95356247120847,36.204102932235614,43,207,116.0,91.0,144.0,30.06610533858832,22.98028437770332,0,153,28.0,13.0,43.0,IMG20200717092418.jpg,fully_ripe
163.2572879802429,44.08288699878919,50,251,172.0,127.0,197.0,127.46046032028923,38.95705760340858,45,210,132.0,95.0,158.0,30.980141049469154,23.192243786593306,0,140,31.0,11.0,45.0,IMG20200717092424.jpg,fully_ripe
157.93625833974056,38.57392444531157,49,227,165.0,135.0,188.0,129.33489173838637,33.49752889663902,47,201,131.0,109.0,155.0,30.962412262208883,24.626137061014365,0,160,28.0,13.0,43.0,IMG20200717092429.jpg,fully_ripe
167.29601396322036,46.6594782923707,51,255,172.0,135.0,204.0,134.09218038630175,39.26450530591386,43,222,136.0,106.0,165.0,30.72107205568465,23.153370606607126,0,155,29.0,14.0,42.0,IMG20200717092448.jpg,fully_ripe
167.46854766436073,45.51578965592703,48,255,179.0,132.0,204.0,129.4467973698255,37.60143492991677,40,216,137.0,101.0,159.0,31.460441651814033,20.282253420034756,0,140,32.0,17.0,43.0,IMG20200717092454.jpg,fully_ripe
169.52179814098872,40.24331685602739,52,252,177.0,142.0,200.0,128.70179731841736,32.986671578509714,45,209,133.0,107.0,152.0,28.635724274080776,21.879535614719575,0,128,28.0,9.0,43.0,IMG20200717092458.jpg,fully_ripe
165.35786786786787,43.92276605630155,51,255,165.0,133.0,202.0,128.3481081081081,35.61637415617087,34,224,128.0,102.0,157.0,32.8085985985986,26.110442496162015,0,160,31.0,10.0,49.0,IMG20200717092504.jpg,fully_ripe
161.77816511154265,44.346769437654665,51,248,167.0,131.0,197.0,128.86735186851703,37.41533653497625,38,225,132.0,102.0,156.0,25.05520769194335,22.706953207277277,0,171,22.0,6.0,37.0,IMG20200717092509.jpg,fully_ripe
165.28026763509226,49.127284380133965,51,255,172.0,128.0,207.0,138.88565155409412,41.800813926534246,45,231,142.0,106.0,174.0,28.03323586643219,24.952387798503096,0,156,25.0,6.0,41.0,IMG20200717092518.jpg,fully_ripe
167.03272686257668,46.89754087035629,51,255,169.0,132.0,206.0,141.93072871929687,41.947522817234365,43,227,144.0,113.0,176.0,24.600596926867784,25.283813549287338,0,155,18.0,2.0,40.0,IMG20200717092542.jpg,fully_ripe
156.79443322445792,39.80590615186671,51,242,161.0,128.0,187.0,126.97462620822633,32.637739054201845,40,207,129.0,105.0,150.0,28.500635799237042,19.26839299225366,0,127,29.0,13.0,42.0,IMG20200717092548.jpg,fully_ripe
153.88500091601455,37.823731775023376,53,228,159.0,128.0,185.0,121.5926614148499,32.55881113132043,44,206,125.0,97.0,147.0,20.182356687342423,18.661633017258865,0,110,17.0,3.0,32.0,IMG20200717092555.jpg,fully_ripe
156.5775131404584,44.51898636493962,52,255,153.0,122.0,193.0,129.32093846441182,39.36776387806219,45,228,130.0,99.0,160.0,19.347370574266936,22.614472195304646,0,139,10.0,1.0,33.0,IMG20200717092609.jpg,fully_ripe
163.42695618429408,48.09540798602708,50,255,163.0,128.0,203.0,138.96140548931066,43.0932532935122,46,226,137.0,110.0,173.0,26.34833838989628,25.42875165370865,0,155,23.0,3.0,41.0,IMG20200717092613.jpg,fully_ripe
164.6401200664197,41.357094601140936,52,247,168.0,130.0,198.0,128.568314386682,36.602956939909404,46,214,132.0,99.0,158.0,19.030761697960575,18.11275054266856,0,110,16.0,2.0,31.0,IMG20200717092630.jpg,fully_ripe
163.87839080205137,37.027043914765294,52,242,168.0,136.0,190.0,132.2680852006513,34.14331467109835,45,210,136.0,107.0,157.0,26.65441233482128,22.59513710288375,0,120,24.0,4.0,43.0,IMG20200717092703.jpg,fully_ripe
162.3942244561883,38.63620712345193,52,233,170.0,131.0,194.0,123.65933332615785,31.992167547578294,44,196,129.0,99.0,148.0,23.93578662992821,16.095259812906864,0,118,25.0,11.0,35.0,IMG20200717092708.jpg,fully_ripe
163.31269346347636,44.3858467410716,51,251,168.0,131.0,201.0,136.03336044646286,39.022528455887546,45,215,141.0,107.0,168.0,22.68990487810389,21.200106384395237,0,132,20.0,2.0,36.0,IMG20200717092723.jpg,fully_ripe
155.81536236200037,39.445022159261484,52,243,164.0,129.0,185.0,123.78773053115228,33.61576110506732,47,205,129.0,102.0,146.0,21.68046840101253,19.785658604223425,0,111,17.0,4.0,35.0,IMG20200717092728.jpg,fully_ripe
