HLS_H_Mean,HLS_H_Std,HLS_H_Min,HLS_H_Max,HLS_H_Median,HLS_H_Q25,HLS_H_Q75,HLS_L_Mean,HLS_L_Std,HLS_L_Min,HLS_L_Max,HLS_L_Median,HLS_L_Q25,HLS_L_Q75,HLS_S_Mean,HLS_S_Std,HLS_S_Min,HLS_S_Max,HLS_S_Median,HLS_S_Q25,HLS_S_Q75,Image_Name,Label
21.641686655425463,12.013030590520753,0,175,21.0,20.0,22.0,91.58082979077113,37.22264972304843,0,200,96.0,69.0,122.0,168.09036502244282,63.345714225952634,0,255,173.0,153.0,203.0,IMG20200717090643.jpg,fully_ripe
22.278706628351582,7.7598641996532,0,165,21.0,20.0,22.0,97.66030588738215,28.761183612475232,31,201,98.0,76.0,122.0,168.30873726458785,59.252706370148665,0,255,172.0,153.0,200.0,IMG20200717090643.jpg,fully_ripe
21.96473270477593,7.888563269225608,0,165,21.0,20.0,22.0,74.69178521385993,22.93960386380301,21,163,74.0,57.0,94.0,176.5806397986083,57.43870067374712,0,255,186.0,164.0,211.0,IMG20200717090643.jpg,fully_ripe
22.288408103165743,7.8258780500807505,0,165,21.0,20.0,22.0,97.7898924169378,28.8288563116126,31,202,98.0,76.0,123.0,168.32013679435724,59.3159627852262,0,255,172.0,153.0,200.0,IMG20200717090643.jpg,fully_ripe
21.24470424356997,6.246564545157718,0,172,21.0,19.0,22.0,92.91255161434755,25.488253105640258,38,221,93.0,75.0,110.0,162.8583155066912,50.966633160966616,0,236,174.0,152.0,191.0,IMG20200717090654.jpg,fully_ripe
19.27304114223173,13.479032098148554,0,174,20.0,18.0,21.0,78.73828167752848,41.886542721779755,0,218,88.0,52.0,110.0,162.6639072682951,77.56053055479606,0,255,185.0,153.0,208.0,IMG20200717090654.jpg,fully_ripe
20.659330381573056,13.54083194541562,0,174,20.0,19.0,22.0,83.65901198945326,37.79844654301979,0,226,90.0,64.0,111.0,179.05922093428188,63.25726891601384,0,255,190.0,167.0,213.0,IMG20200717090654.jpg,fully_ripe
21.171503905278346,6.224275281333498,0,172,21.0,19.0,22.0,76.69260235809163,23.39456402856856,29,197,76.0,60.0,92.0,182.94809213471967,56.988516582764575,0,255,194.0,170.0,219.0,IMG20200717090654.jpg,fully_ripe
21.25026615591264,6.242614903834253,0,172,21.0,19.0,22.0,93.330112929705,27.604824616442585,33,232,94.0,74.0,112.0,177.94520670613403,56.41764151089061,0,255,188.0,164.0,208.0,IMG20200717090654.jpg,fully_ripe
16.573829661683714,15.54104352477032,0,165,20.0,0.0,22.0,67.32641620771047,52.38860331914551,0,173,78.0,0.0,113.0,129.57708497246261,93.55991128935474,0,255,167.0,0.0,198.0,IMG20200717090706.jpg,fully_ripe
22.601780094413847,13.611133282388693,0,176,21.0,20.0,23.0,90.67257081038552,38.059067035274225,0,215,96.0,70.0,116.0,172.10743509047992,61.19326884903187,0,255,178.0,158.0,207.0,IMG20200717090706.jpg,fully_ripe
22.738847364280094,7.378032223410538,0,178,22.0,20.0,23.0,97.77884539732494,29.256673923805607,34,220,98.0,76.0,117.0,169.22542289535798,58.24421273475182,0,255,176.0,157.0,202.0,IMG20200717090706.jpg,fully_ripe
22.22139063729347,7.675093109687146,0,178,21.0,20.0,23.0,77.67166601101495,25.362374398071715,23,191,77.0,60.0,94.0,184.31038552321007,58.43564249545043,0,255,196.0,173.0,221.0,IMG20200717090706.jpg,fully_ripe
23.374449252557042,19.032776198406488,0,179,21.0,19.0,23.0,83.12992722265932,27.403404582730904,18,212,84.0,65.0,98.0,187.15116050354052,60.7750454004037,0,255,205.0,169.0,230.0,IMG20200717090706.jpg,fully_ripe
22.680583397343426,5.6976114492244525,0,172,22.0,20.0,24.0,131.3695505554827,27.64224332067268,74,253,132.0,109.0,152.0,146.72762613110515,58.86492543155936,0,255,148.0,121.0,184.0,IMG20200717090711.jpg,fully_ripe
22.67790434082095,11.367981172648447,0,177,22.0,20.0,23.0,87.66925829477115,34.403161700700025,0,213,90.0,66.0,113.0,176.74645446540646,60.081343237836386,0,255,181.0,162.0,214.0,IMG20200717090711.jpg,fully_ripe
21.553993292991365,9.699605705912555,0,172,22.0,20.0,23.0,85.23321842741255,35.733438448947545,0,213,90.0,64.0,112.0,175.57065777394757,65.16578412923278,0,255,182.0,163.0,217.0,IMG20200717090711.jpg,fully_ripe
22.648191168480807,5.676743478883365,0,172,22.0,20.0,24.0,92.97741536616896,28.370728880196594,34,216,94.0,70.0,114.0,173.9289113288495,59.333772803109376,0,255,180.0,160.0,209.0,IMG20200717090711.jpg,fully_ripe
16.601523127939,14.709458703827485,0,174,20.0,0.0,22.0,64.73650636041741,48.70009299301838,0,211,74.0,0.0,108.0,130.85556513104896,94.238806435516,0,255,167.0,0.0,199.0,IMG20200717090711.jpg,fully_ripe
16.160513880685173,15.015244500070038,0,172,20.0,0.0,23.0,56.67458837861784,47.80469406509218,0,156,60.0,0.0,100.0,117.22231246308328,93.30474275044301,0,255,154.0,0.0,186.0,IMG20200717090721.jpg,fully_ripe
23.763899143532193,17.04948109786065,0,179,22.0,20.0,24.0,80.00901690785588,24.727629955993734,18,168,80.0,62.0,96.0,178.5571563053751,61.35565327063211,0,255,197.0,147.0,224.0,IMG20200717090721.jpg,fully_ripe
23.411805965741287,6.14959907875713,0,174,23.0,21.0,25.0,88.0439493502658,28.240773677945107,0,164,90.0,66.0,109.0,170.35646780862373,58.43931750108496,0,255,173.0,151.0,206.0,IMG20200717090721.jpg,fully_ripe
23.470429710572947,4.80022416459396,0,172,23.0,21.0,25.0,89.46275103366804,26.980237823463824,31,172,90.0,68.0,110.0,169.10519418192558,58.5021855389306,0,255,172.0,150.0,205.0,IMG20200717090721.jpg,fully_ripe
21.597700088600117,13.828365576006224,0,172,22.0,20.0,24.0,77.27305448907265,40.35798802893102,0,155,85.0,54.0,108.0,161.461772740697,73.65394959064301,0,255,172.0,147.0,208.0,IMG20200717090721.jpg,fully_ripe
21.79247077250098,7.12930880623823,0,172,21.0,20.0,22.0,92.98063619921314,26.912096508126165,34,206,96.0,72.0,113.0,172.66426134138837,48.06427721180012,0,255,177.0,162.0,194.0,IMG20200717090728.jpg,fully_ripe
21.910564785292088,7.161975168256869,0,174,21.0,20.0,22.0,116.43912103074715,31.542255669409393,46,250,120.0,92.0,141.0,184.8098487814883,54.66284482829742,0,255,189.0,164.0,223.0,IMG20200717090728.jpg,fully_ripe
21.06930693069307,13.714468813910734,0,176,21.0,19.0,22.0,84.55726165836923,37.6945314263827,0,201,94.0,64.0,112.0,169.7645111968824,59.84952250904921,0,255,178.0,162.0,196.0,IMG20200717090728.jpg,fully_ripe
21.068011038391976,13.742881169024574,0,176,21.0,19.0,22.0,84.54009807760437,37.71109233419535,0,201,94.0,64.0,112.0,169.75326769965133,59.86513212229621,0,255,178.0,162.0,196.0,IMG20200717090728.jpg,fully_ripe
35.48495273256139,46.06747849562232,0,179,20.0,17.0,22.0,56.996037739367154,18.791661047407555,4,145,60.0,44.0,72.0,179.9781562902053,60.264564809068126,0,255,196.0,139.0,228.0,IMG20200717090728.jpg,fully_ripe
22.00255648573229,12.73770838166888,0,177,22.0,20.0,23.0,76.43220811954271,33.297649181104696,0,204,80.0,59.0,98.0,169.22699612926456,69.04345054514208,0,255,179.0,150.0,216.0,IMG20200717090742.jpg,fully_ripe
21.92467368800072,10.634441517099194,0,172,22.0,20.0,23.0,78.36882707714466,32.64588480428273,0,206,82.0,61.0,98.0,165.7799531911063,69.75572451929247,0,255,177.0,146.0,213.0,IMG20200717090742.jpg,fully_ripe
21.860437483121792,6.738401231328113,0,165,21.0,20.0,23.0,76.40062111801242,24.938624698740707,21,206,75.0,60.0,90.0,184.81511387163562,60.64626414538406,0,255,200.0,171.0,225.0,IMG20200717090742.jpg,fully_ripe
22.625699882977766,6.457361502180682,0,165,22.0,21.0,23.0,84.47426411018094,25.222423807313504,32,206,84.0,66.0,100.0,168.42984066972724,63.54336543943025,0,255,177.0,147.0,210.0,IMG20200717090742.jpg,fully_ripe
28.17196867404807,35.77727592975631,0,179,20.0,17.0,22.0,54.134458547123955,18.765769758150384,8,152,56.0,42.0,65.0,164.03669997299488,65.34058394926501,0,255,176.0,115.0,220.0,IMG20200717090742.jpg,fully_ripe
23.212329246322565,8.842579255926058,0,177,23.0,21.0,24.0,84.95484756790793,29.209868705041078,0,201,86.0,66.0,104.0,182.3868784216326,66.21385781004416,0,255,192.0,158.0,238.0,IMG20200717090752.jpg,fully_ripe
23.567890437794063,7.092782993202617,0,177,23.0,21.0,24.0,96.63634058034387,28.608270042900212,34,228,95.0,76.0,116.0,176.76652440837458,63.14130094117909,0,255,189.0,155.0,228.0,IMG20200717090752.jpg,fully_ripe
23.561471323876656,7.093963460614974,0,177,23.0,21.0,24.0,88.18109947002957,26.92198919302148,30,212,87.0,68.0,106.0,180.67610585416193,66.01623171153119,0,255,190.0,156.0,235.0,IMG20200717090752.jpg,fully_ripe
23.767363965508196,7.127734475383133,0,177,23.0,21.0,24.0,129.29687964598673,29.62095041287891,63,255,129.0,108.0,151.0,165.93245063229148,63.07963140847809,0,255,176.0,139.0,204.0,IMG20200717090752.jpg,fully_ripe
23.5819880013293,11.180225630301575,0,177,23.0,21.0,24.0,82.03584734052787,32.38245441934523,0,212,84.0,63.0,104.0,182.85510643135746,68.55990937865994,0,255,194.0,157.0,241.0,IMG20200717090752.jpg,fully_ripe
24.016715336771846,5.277944377939061,0,165,24.0,22.0,26.0,80.13208244842232,26.75442176037972,29,203,78.0,59.0,98.0,180.78063372269418,59.59549546964048,0,255,184.0,157.0,226.0,IMG20200717090759.jpg,fully_ripe
22.247193567961165,13.15238314930875,0,175,24.0,20.0,26.0,68.07725273058253,36.96719573123767,0,160,71.0,48.0,92.0,173.3670547633495,75.41119541741605,0,255,184.0,154.0,232.25,IMG20200717090759.jpg,fully_ripe
50.58294144417476,56.584422080402554,0,179,23.0,18.0,36.0,49.48142635012136,16.37749231055824,4,139,50.0,38.0,60.0,136.42478572512135,65.90923703833535,0,255,132.0,85.0,193.0,IMG20200717090759.jpg,fully_ripe
22.492585709951456,11.774841971880942,0,174,24.0,21.0,26.0,70.90939775485437,35.84221885258869,0,172,72.0,51.0,94.0,175.3799302184466,72.62733859715841,0,255,184.0,154.0,233.0,IMG20200717090759.jpg,fully_ripe
22.81959192961165,14.529090883556801,0,176,23.0,20.0,26.0,69.00328049150485,36.51799720689702,0,191,72.0,50.0,93.0,172.2005271541262,75.01943271018375,0,255,183.0,152.0,231.0,IMG20200717090759.jpg,fully_ripe
24.390547239359776,3.583334548628164,0,110,24.0,23.0,26.0,117.94370190756474,30.796205092298283,52,255,117.0,92.0,145.0,174.77923677855236,63.22093896848924,0,255,192.0,147.0,213.0,IMG20200717090812.jpg,fully_ripe
23.801861611114912,11.772660569332597,0,174,24.0,22.0,25.0,83.43927764795605,37.336549035688236,0,218,86.0,61.0,114.0,185.274401869433,68.72964918731,0,255,194.0,165.0,243.0,IMG20200717090812.jpg,fully_ripe
24.310343478983544,3.5555432896603003,0,96,24.0,23.0,25.0,89.87216089638922,28.71947443893865,0,218,88.0,66.0,114.0,185.10148909334455,62.86489200907609,0,255,192.0,163.0,238.0,IMG20200717090812.jpg,fully_ripe
24.256558170458657,11.477660676288918,0,172,24.0,22.0,26.0,81.7998083635617,38.52620723279648,0,160,86.0,57.0,114.0,177.47102476607643,73.03453329412704,0,255,189.0,158.0,238.0,IMG20200717090812.jpg,fully_ripe
24.31155587277687,3.5821218923590568,0,110,24.0,23.0,25.0,118.18337456124056,25.445084950418767,64,234,117.0,98.0,140.0,135.49161590582437,50.11502048021556,0,255,149.0,112.0,168.0,IMG20200717090812.jpg,fully_ripe
22.892896958886315,4.454191037748584,0,170,22.0,21.0,24.0,109.890095295338,31.315892269398514,40,255,109.0,86.0,135.0,208.1918218568534,61.922849916354664,0,255,233.0,197.0,248.0,IMG20200717090824.jpg,fully_ripe
22.744127655036692,4.436168127395902,0,170,22.0,21.0,24.0,93.1291673533489,27.934467313501973,33,229,92.0,72.0,114.0,199.44073366746483,62.39962967561703,0,255,212.0,181.0,249.0,IMG20200717090824.jpg,fully_ripe
20.021637761383577,14.312225480604956,0,172,21.0,20.0,23.0,79.47342297364109,44.473433412524415,0,228,88.0,61.0,111.0,176.69299002452667,88.66428637545529,0,255,204.0,164.0,249.0,IMG20200717090824.jpg,fully_ripe
21.968221961552256,14.414686081008279,0,175,22.0,20.0,24.0,83.04034783283085,39.35282122575974,0,223,89.0,64.0,110.0,190.78386474460268,77.01534682684573,0,255,211.0,178.0,250.0,IMG20200717090824.jpg,fully_ripe
21.751408102527314,14.97611978758883,0,179,21.0,18.0,23.0,94.4630403381385,27.277983550546786,20,243,98.0,76.0,113.0,184.43109749595263,56.24073312714086,0,255,192.0,162.0,228.0,IMG20200717090824.jpg,fully_ripe
20.72217034962133,13.396833586324444,0,174,20.0,19.0,23.0,80.3970640107895,36.76833881728779,0,204,86.0,64.0,106.0,181.18049590206454,68.46144411375684,0,255,192.0,159.0,233.0,IMG20200717090830.jpg,fully_ripe
22.159217761178546,7.493232749437064,0,165,20.0,19.0,23.0,90.4356572258533,25.60547400976204,30,214,90.0,72.0,108.0,183.40257288100426,57.689059998854745,0,255,189.0,158.0,225.0,IMG20200717090830.jpg,fully_ripe
21.440585122938064,11.831947916689723,0,174,20.0,19.0,23.0,83.99482311443096,34.5757994173742,0,213,88.0,66.0,108.0,182.33300134868762,64.27656369104152,0,255,190.0,157.0,231.0,IMG20200717090830.jpg,fully_ripe
22.037815126050422,7.517281789952418,0,165,20.0,19.0,23.0,80.32970225127087,23.234088003219956,28,195,80.0,64.0,96.0,188.73732752360203,57.52120439663846,0,255,201.0,166.0,233.0,IMG20200717090830.jpg,fully_ripe
22.278016391741883,8.784424504675842,0,176,20.0,19.0,23.0,89.28849465712211,26.64068169472413,0,213,90.0,70.0,108.0,184.65565930075735,56.93411283723711,0,255,190.0,159.0,226.0,IMG20200717090830.jpg,fully_ripe
20.757683587353572,4.868044134237901,0,177,20.0,19.0,22.0,109.27986312297938,33.23244772547104,42,254,105.0,82.0,136.0,194.17020405592643,49.556368301361964,0,255,200.0,175.0,230.0,IMG20200717090837.jpg,fully_ripe
20.59081748331024,13.059881932577264,0,172,20.0,18.0,21.0,83.48981819708611,38.62856872281658,0,182,84.0,62.0,113.0,183.3791094596297,63.01872839329591,0,255,189.0,171.0,224.0,IMG20200717090837.jpg,fully_ripe
20.73823319477684,8.16192360211713,0,178,20.0,19.0,21.0,90.52721795356258,31.581334327693018,0,217,87.0,67.0,116.0,188.84304278456565,47.86427993356609,0,255,189.0,171.0,220.0,IMG20200717090837.jpg,fully_ripe
20.830803627660913,4.620926235006269,0,177,20.0,19.0,23.0,140.4560083133896,27.74943872909872,82,255,137.0,118.0,165.0,160.82732921862535,63.38043084918794,0,255,146.0,119.0,216.25,IMG20200717090837.jpg,fully_ripe
21.106898433891757,11.37361909614987,0,178,20.0,19.0,21.0,88.57315153041945,34.03615785044478,0,219,86.0,66.0,115.0,189.1920686904312,48.216070476000034,0,255,189.0,171.0,220.0,IMG20200717090837.jpg,fully_ripe
18.841024299967813,10.593309642683108,0,177,19.0,17.0,20.0,87.41440698422916,38.25597113340545,0,215,93.0,66.0,112.0,180.35875643707757,62.748770316729924,0,255,186.0,164.0,221.0,IMG20200717090840.jpg,fully_ripe
18.913411248793047,6.210335643321721,0,176,19.0,17.0,20.0,65.67302663340843,20.196850043457754,18,163,65.0,53.0,76.0,191.25385218860637,54.17579511996988,0,255,202.0,178.0,227.0,IMG20200717090840.jpg,fully_ripe
19.520156099130993,10.366012364203604,0,175,19.0,18.0,20.0,90.93131437077567,34.375743247054245,0,204,94.0,72.0,112.0,182.1032044576762,57.497936601411155,0,255,186.0,164.0,219.0,IMG20200717090840.jpg,fully_ripe
17.40905616350177,14.420575792036367,0,173,19.0,16.0,20.0,77.32543450273576,46.46462828538372,0,211,88.0,47.0,110.0,159.0814994367557,84.26526450776385,0,255,180.0,151.0,219.0,IMG20200717090840.jpg,fully_ripe
19.832434824589637,5.992631697126337,0,177,19.0,18.0,20.0,96.55997545864177,27.726598888981606,34,219,96.0,78.0,114.0,178.55742074348245,55.51410579009443,0,255,183.0,161.0,213.0,IMG20200717090840.jpg,fully_ripe
12.750878753051516,18.9939922902654,0,174,16.0,0.0,19.0,53.831816313347815,53.00983985871252,0,201,53.0,0.0,108.0,95.69895052976855,92.5703531987478,0,255,141.0,0.0,171.0,IMG20200717090844.jpg,fully_ripe
21.525976695217402,15.773329881958086,0,175,19.0,18.0,21.0,95.22222595068916,34.09851144051674,0,217,101.0,76.0,118.0,168.73811900707196,59.04934941194136,0,255,171.0,156.0,198.0,IMG20200717090844.jpg,fully_ripe
22.053278860431366,14.654572538259133,0,177,19.0,18.0,21.0,100.65326376014026,27.9871616141913,33,220,103.0,82.0,120.0,164.90051424880247,57.6024292720757,0,255,170.0,154.0,193.0,IMG20200717090844.jpg,fully_ripe
22.57428084863636,13.57340851720419,0,177,20.0,18.0,23.0,157.0235564541161,28.230179395960445,82,255,163.0,139.0,176.0,191.82180817596873,73.3295431528666,0,255,218.0,148.0,255.0,IMG20200717090844.jpg,fully_ripe
30.429930454770435,40.837040539862706,0,180,19.0,16.0,20.0,72.29021920589247,22.151736635653897,7,185,74.0,63.0,84.0,182.27957350066694,65.154107309765,0,255,205.0,144.0,233.0,IMG20200717090844.jpg,fully_ripe
23.171147261068477,9.437986483316925,0,177,23.0,20.0,24.0,112.25643785785209,30.28062799378935,40,227,113.0,88.0,137.0,194.13575412254897,56.28330452166408,0,255,208.0,178.0,232.0,IMG20200717090849.jpg,fully_ripe
23.16051261588144,9.436723960592788,0,177,23.0,20.0,24.0,116.66164011098635,29.306032486030237,48,228,118.0,94.0,140.0,183.4334035504496,54.03745506986008,0,255,195.0,170.0,213.0,IMG20200717090849.jpg,fully_ripe
23.113074303319383,9.427054725847933,0,177,23.0,20.0,24.0,89.2656341347983,25.68688042513132,29,205,90.0,69.0,110.0,189.00462133796086,59.13391281138951,0,255,193.0,165.0,237.0,IMG20200717090849.jpg,fully_ripe
20.26276667811175,14.540935630812347,0,177,22.0,18.0,24.0,76.84724529282393,40.000440846389495,0,205,85.0,56.0,108.0,167.16271192732066,82.33789046375519,0,255,186.0,152.0,230.0,IMG20200717090849.jpg,fully_ripe
20.74621616354711,14.185788750650522,0,176,22.0,19.0,24.0,76.07153794044227,40.03783410311194,0,205,84.0,56.0,107.0,176.17862677592078,77.57995372617609,0,255,191.0,158.0,237.0,IMG20200717090849.jpg,fully_ripe
21.730505974890335,3.62873929334977,0,177,21.0,20.0,23.0,92.79754386628346,26.01668038178223,30,200,94.0,74.0,112.0,199.87131296324307,53.81733946416322,0,255,214.0,193.0,233.0,IMG20200717090904.jpg,fully_ripe
21.723954394191498,3.638162062359317,0,177,21.0,20.0,23.0,82.17012365754046,22.975966547816213,27,178,83.0,66.0,99.0,197.2336163212827,53.579958057226285,0,255,212.0,186.0,232.0,IMG20200717090904.jpg,fully_ripe
21.91843140220844,8.934832421138891,0,177,21.0,20.0,23.0,91.55857661473303,32.00803617849625,0,198,95.0,72.0,115.0,196.6590058236273,58.33134776613559,0,255,204.0,182.0,241.0,IMG20200717090904.jpg,fully_ripe
21.93954205112691,9.366516164039412,0,177,21.0,20.0,23.0,91.31839925881107,32.34820496857867,0,197,95.0,72.0,115.0,196.6034450158826,58.61251409539288,0,255,204.0,182.0,242.0,IMG20200717090904.jpg,fully_ripe
14.80332967780971,15.101481224352971,0,177,20.0,0.0,23.0,58.33222091967932,52.33669059709816,0,198,62.0,0.0,107.0,127.4427091211617,105.12846065031644,0,255,180.0,0.0,218.0,IMG20200717090904.jpg,fully_ripe
22.592594254534358,14.528246035220112,0,176,23.0,21.0,24.0,76.28552325737927,39.464765942323034,0,206,82.0,54.0,106.0,163.12772487817136,66.43136695336644,0,255,173.0,146.0,199.0,IMG20200717090939.jpg,fully_ripe
24.299236271280748,16.49096397587713,0,172,23.0,21.0,25.0,77.5699157295808,38.1756376144918,0,208,82.0,54.0,106.0,159.24429447081945,67.44907872802155,0,255,171.0,142.0,196.0,IMG20200717090939.jpg,fully_ripe
23.301093989787034,12.79558512972974,0,175,23.0,21.0,24.0,79.8029113231084,36.23406060048302,0,162,84.0,58.0,107.0,168.6071149721342,58.76601911284708,0,255,174.0,149.0,199.0,IMG20200717090939.jpg,fully_ripe
24.37800533084441,14.414622761728614,0,179,23.0,21.0,24.0,79.29322336597055,26.04746837364826,16,212,80.0,60.0,98.0,187.82592190402684,60.57485798260359,0,255,205.0,171.0,230.0,IMG20200717090939.jpg,fully_ripe
25.294201584894147,10.651336640944239,0,174,24.0,22.0,26.0,132.1230850691484,28.974580216583092,64,255,133.0,110.0,157.0,159.86950200579753,65.12576071717194,0,255,154.0,124.0,207.0,IMG20200717090939.jpg,fully_ripe
21.502128036885974,7.229964941801853,0,172,21.0,20.0,23.0,73.64360702252172,22.39612801983308,19,190,75.0,59.0,88.0,196.53963468700124,52.48472242711218,0,255,208.0,182.0,231.0,IMG20200717090948.jpg,fully_ripe
22.933011172193652,6.579917063313252,0,172,22.0,21.0,23.0,88.56737010108175,26.53273818214407,33,213,88.0,69.0,108.0,193.63173435006206,55.684751886694755,0,255,200.0,178.0,233.0,IMG20200717090948.jpg,fully_ripe
22.896001064018442,11.56375313478091,0,174,22.0,21.0,23.0,84.09381095938997,32.58183709025089,0,213,88.0,64.0,108.0,193.59364248980316,59.59445420354378,0,255,201.0,179.0,237.0,IMG20200717090948.jpg,fully_ripe
21.82973931548147,12.406498911303524,0,176,22.0,21.0,23.0,80.32050895548856,35.113468889997066,0,206,86.0,62.0,106.0,191.79436956907253,64.50320415728821,0,255,201.0,179.0,238.0,IMG20200717090948.jpg,fully_ripe
22.929952119170064,6.599657289665176,0,170,22.0,21.0,23.0,89.03475793580422,21.452236182111278,44,190,89.0,74.0,105.0,152.10335165809542,43.15450158068524,0,211,161.0,141.0,179.0,IMG20200717090948.jpg,fully_ripe
24.994201778121376,10.837365648438094,0,176,23.0,23.0,24.0,87.9761848642839,29.47296617220521,0,207,88.0,70.0,106.0,180.4561644997973,58.21985129695108,0,255,182.0,159.0,222.0,IMG20200717091002.jpg,fully_ripe
25.10275580529288,10.479404448006813,0,165,23.0,22.0,24.0,68.76649664834491,21.615223108934625,20,168,68.0,54.0,82.0,183.04924245995457,57.472709953519136,0,255,192.0,164.0,225.0,IMG20200717091002.jpg,fully_ripe
25.277098437779895,10.417654398547464,0,165,23.0,23.0,24.0,90.36194103726889,27.57226691156303,32,213,89.0,72.0,107.0,178.4352814730312,59.586569100677465,0,255,181.0,158.0,219.5,IMG20200717091002.jpg,fully_ripe
23.036561795846023,10.45016178411718,0,172,23.0,22.0,24.0,83.6513713030443,36.13077066589083,0,208,87.0,66.0,106.0,175.77620749149122,66.63021331653538,0,255,181.0,157.0,222.0,IMG20200717091002.jpg,fully_ripe
24.927922916647024,10.534188294013658,0,170,23.0,22.0,24.0,84.54600394090528,26.8418329952692,24,210,83.0,66.0,100.0,187.01589561315018,55.04380735748101,0,255,197.0,177.0,219.0,IMG20200717091002.jpg,fully_ripe
21.78591507787173,5.144004987375762,0,176,22.0,21.0,23.0,91.94306408832264,25.503430399680383,0,215,94.0,76.0,110.0,200.0854322051189,54.51595424112891,0,255,206.0,183.0,242.0,IMG20200717091035.jpg,fully_ripe
28.88917730271361,39.40846434787309,0,179,19.0,16.0,22.0,87.60710480379043,24.71099884797498,8,208,93.0,76.0,106.0,166.41995193942554,53.93275332037838,0,255,167.0,130.0,212.0,IMG20200717091035.jpg,fully_ripe
19.947076692888395,14.438722428565903,0,172,22.0,20.0,23.0,79.276166942486,42.416376072072126,0,214,93.0,60.0,109.0,171.3831130557004,84.04633999040126,0,255,196.0,168.0,229.0,IMG20200717091035.jpg,fully_ripe
21.351612976355103,4.146315938320294,0,112,22.0,20.0,22.0,99.56858833397565,25.63986621185772,32,241,103.0,82.0,116.0,207.92059803677088,50.747683345493286,0,255,219.0,204.0,236.0,IMG20200717091035.jpg,fully_ripe
21.90215592482601,3.8357870262628606,0,110,22.0,21.0,23.0,93.33362426605609,23.8890600866305,36,216,94.0,76.0,110.0,198.66143365600416,55.72688559954868,0,255,205.0,182.0,241.0,IMG20200717091035.jpg,fully_ripe
21.962333269513053,7.1305611264578745,0,175,22.0,21.0,23.0,92.96073776246091,29.31200319921732,0,164,98.0,72.0,115.0,192.1920224647393,41.01147331470771,0,255,192.0,169.0,220.0,IMG20200717091047.jpg,fully_ripe
21.716574127257644,1.6458765673951958,7,30,22.0,21.0,23.0,120.51284702278384,22.34807561628055,70,178,124.0,103.0,138.0,130.38112196055906,31.2721938200164,5,228,130.0,114.0,148.0,IMG20200717091047.jpg,fully_ripe
15.463845810198482,15.679406604744187,0,177,20.0,0.0,22.0,59.59340098283234,50.63086580274697,0,164,64.0,0.0,106.0,134.30749888314506,99.03746238262863,0,255,179.0,0.0,210.0,IMG20200717091047.jpg,fully_ripe
21.969340736486057,7.172885205268709,0,175,22.0,21.0,23.0,92.9629587082775,29.30770652846991,0,164,98.0,72.0,115.0,192.19346480311444,40.99680974187087,0,255,192.0,169.0,220.0,IMG20200717091047.jpg,fully_ripe
21.72204990746059,1.6459146847468542,8,30,22.0,21.0,23.0,94.44401046652627,27.015675774105247,34,164,98.0,74.0,115.0,190.64309145446424,42.41491520547695,9,255,191.0,168.0,218.0,IMG20200717091047.jpg,fully_ripe
20.240947604143475,11.297126530055596,0,176,20.0,19.0,22.0,84.80381346498868,37.27447331921968,0,179,92.0,61.0,113.0,184.5458021765037,60.64808965466216,0,255,189.0,172.0,223.0,IMG20200717091112.jpg,fully_ripe
20.167061719987952,8.330270399398676,0,174,20.0,19.0,22.0,87.22071476277158,35.333077568234465,0,168,94.0,65.0,113.0,187.2287555165595,56.795116049626024,0,255,190.0,172.0,224.0,IMG20200717091112.jpg,fully_ripe
20.936603763701367,3.1610849682596514,0,50,21.0,19.0,22.0,92.74735794450046,27.865930408286815,34,199,95.0,71.0,114.0,186.0931365487618,50.91750111825619,3,255,188.0,170.0,217.0,IMG20200717091112.jpg,fully_ripe
39.6003457262215,51.965889315967935,0,179,19.0,16.0,22.0,62.13825120152958,20.098881255543386,6,145,67.0,52.0,76.0,174.65822867694243,56.58454975372793,3,255,186.0,130.0,223.0,IMG20200717091112.jpg,fully_ripe
20.945443354592005,3.1827985707331163,0,60,21.0,19.0,22.0,91.43033747593667,22.592918328987086,44,178,94.0,74.0,108.0,148.33153049331466,38.368248378710746,1,210,154.0,140.0,171.0,IMG20200717091112.jpg,fully_ripe
20.678961664679637,10.359235286179489,0,177,20.0,19.0,21.0,88.65553520728605,35.8335178682078,0,219,94.0,63.0,116.0,196.6056710217426,54.47287563147896,0,255,201.0,179.0,239.0,IMG20200717091115.jpg,fully_ripe
20.550361967035805,10.818608582489531,0,178,20.0,19.0,21.0,87.80076449404505,36.824267822464805,0,210,94.0,62.0,116.0,196.19323754624452,56.18121486333389,0,255,201.0,179.0,240.0,IMG20200717091115.jpg,fully_ripe
21.245658239205515,3.519629323174109,0,172,21.0,19.0,23.0,127.95234817664483,31.657602345404595,62,255,132.0,101.0,155.0,197.79794987770555,58.1430407433567,0,255,205.0,175.0,255.0,IMG20200717091115.jpg,fully_ripe
20.639950344759775,3.5524862242053628,0,172,21.0,19.0,22.0,93.97713892405453,29.781796284125555,36,222,95.0,69.0,117.0,193.29052002802325,52.74561125691566,0,255,197.0,175.0,232.0,IMG20200717091115.jpg,fully_ripe
